Group 44
Average similarity: 56.24

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
38.5183870967742	    0.00	    0.25	   0.32	   0.86	    0.39	87.09
13.797380952381	    0.24	    0.18	   0.32	   1.06	    0.39	87.48
18.7188461538462	    0.21	    0.41	   0.31	   0.90	    0.39	87.87
12.3973333333333	    0.22	    0.00	   0.28	   0.86	    0.35	88.23
22.861	    0.00	    0.22	   0.28	   0.86	    0.35	88.57
28.34	    0.22	    0.00	   0.28	   0.86	    0.34	88.92
36.9133333333333	    0.00	    0.21	   0.27	   0.86	    0.33	89.25
15.11	    0.21	    0.00	   0.27	   0.86	    0.33	89.58
12.6674074074074	    0.20	    0.00	   0.26	   0.86	    0.32	89.90
27.0485714285714	    0.20	    0.00	   0.25	   0.86	    0.32	90.22

Groups 29  &  40
Average dissimilarity = 57.17

	Group 29	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.36	    2.81	   3.94	   4.18	    6.89	 6.89
26.7885915492958	    2.25	    0.63	   2.70	   1.32	    4.73	11.62
17.6253333333333	    0.21	    1.38	   2.00	   1.04	    3.50	15.12
23.5177777777778	    0.07	    1.23	   1.77	   0.93	    3.10	18.23
23.2525	    0.00	    1.09	   1.56	   0.87	    2.72	20.95
22.424	    0.00	    0.95	   1.37	   0.87	    2.39	23.34
37.5636363636364	    0.79	    0.00	   1.24	   0.86	    2.17	25.51
38.5183870967742	    0.74	    0.25	   1.16	   1.08	    2.03	27.54
33.6365517241379	    0.74	    0.00	   1.16	   0.86	    2.03	29.57
15.6227272727273	    0.73	    0.00	   1.15	   0.86	    2.01	31.59
20.4546666666667	    0.36	    0.75	   1.13	   1.91	    1.98	33.56
24.6694736842105	    0.61	    0.00	   0.98	   6.77	    1.71	35.27
22.768947368421	    1.33	    0.74	   0.95	   6.73	    1.66	36.94
34.2623076923077	    0.58	    0.00	   0.93	   3.66	    1.63	38.56
18.295	    0.57	    0.00	   0.89	   0.86	    1.55	40.12
37.0488	    0.51	    0.00	   0.82	   0.86	    1.43	41.55
10.692	    0.00	    0.46	   0.81	   0.87	    1.42	42.97
22.9871428571429	    0.50	    0.00	   0.80	   7.23	    1.40	44.37
19.7226829268293	    3.67	    3.48	   0.75	   2.54	    1.31	45.68
13.8641666666667	    0.05	    0.47	   0.71	   1.21	    1.25	46.93
22.16	    0.00	    0.48	   0.69	   0.87	    1.21	48.14
19.8613793103448	    0.42	    0.00	   0.68	   0.86	    1.20	49.33
19.6197619047619	    0.89	    0.46	   0.66	   5.13	    1.16	50.49
21.1221428571429	    0.42	    0.58	   0.66	   1.17	    1.15	51.64
27.6873684210526	    0.41	    0.00	   0.66	   8.45	    1.15	52.79
18.7188461538462	    0.00	    0.41	   0.65	   6.08	    1.13	53.93
13.1813333333333	    0.00	    0.37	   0.65	   0.87	    1.13	55.06
21.4994285714286	    0.47	    0.09	   0.62	   2.61	    1.09	56.15
37.0736363636364	    0.38	    0.00	   0.60	   0.86	    1.05	57.20
22.5507692307692	    0.37	    0.00	   0.60	   3.54	    1.04	58.24
19.5253846153846	    1.97	    1.57	   0.59	   1.13	    1.03	59.27
8.90476190476191	    0.00	    0.41	   0.58	   0.87	    1.01	60.28
15.538	    0.37	    0.00	   0.58	   0.86	    1.01	61.29
18.2241176470588	    0.24	    0.53	   0.58	   1.62	    1.01	62.30
21.2123809523809	    0.47	    0.14	   0.55	   1.52	    0.97	63.27
21.3482051282051	    1.57	    1.20	   0.55	   1.43	    0.95	64.22
19.9726923076923	    0.52	    0.26	   0.53	   1.14	    0.93	65.15
23.44	    0.00	    0.37	   0.52	   0.87	    0.92	66.07
15.695	    0.00	    0.37	   0.52	   0.87	    0.91	66.98
9.75530612244898	    0.33	    0.31	   0.52	   1.22	    0.91	67.90
23.0741666666667	    0.31	    0.00	   0.49	   5.38	    0.86	68.76
8.06111111111111	    0.30	    0.00	   0.48	   0.86	    0.84	69.60
37.6	    0.00	    0.27	   0.47	   0.87	    0.82	70.41
12.3973333333333	    0.29	    0.00	   0.47	   2.57	    0.82	71.23
8.51615384615385	    0.29	    0.00	   0.46	   0.86	    0.81	72.04
21.405	    1.64	    1.33	   0.46	   1.09	    0.80	72.84
14.0566666666667	    0.28	    0.00	   0.44	   5.28	    0.77	73.60
30.8036538461538	    1.22	    1.17	   0.44	   1.56	    0.76	74.37
21.5752941176471	    0.27	    0.26	   0.43	   3.09	    0.75	75.11
8.30714285714286	    0.00	    0.24	   0.42	   0.87	    0.74	75.85
19.2089189189189	    0.30	    0.04	   0.42	   2.57	    0.73	76.58
16.2865	    0.26	    0.00	   0.42	   4.19	    0.73	77.31
17.325	    0.26	    0.00	   0.41	   0.86	    0.72	78.03
13.7290677966102	    0.32	    0.08	   0.40	   1.95	    0.69	78.72
24.26	    0.29	    0.06	   0.39	   1.21	    0.68	79.40
28.0072727272727	    0.24	    0.16	   0.38	   1.05	    0.66	80.06
17.4094262295082	    0.23	    0.13	   0.37	   1.11	    0.64	80.70
20.2579411764706	    0.23	    0.00	   0.36	   6.40	    0.64	81.34
8.47375	    0.23	    0.00	   0.36	   0.86	    0.63	81.97
28.7628571428571	    0.22	    0.00	   0.35	   0.86	    0.61	82.58
29.0286666666667	    0.21	    0.00	   0.34	   0.86	    0.60	83.18
20.8027027027027	    0.26	    0.06	   0.33	   1.81	    0.58	83.75
22.861	    0.07	    0.22	   0.33	   1.22	    0.57	84.33
8.54566666666667	    0.15	    0.20	   0.32	   1.05	    0.57	84.89
36.9133333333333	    0.00	    0.21	   0.30	   0.87	    0.53	85.42
31.1275	    0.18	    0.00	   0.29	   0.86	    0.51	85.93
28.34	    0.17	    0.00	   0.27	   0.86	    0.48	86.41
13.797380952381	    0.07	    0.18	   0.26	   1.28	    0.46	86.87
15.4576923076923	    0.32	    0.28	   0.26	   1.15	    0.45	87.32
24.5908333333333	    0.10	    0.16	   0.24	   1.20	    0.43	87.75
20.8413333333333	    0.15	    0.00	   0.24	   2.25	    0.42	88.17
28.154	    0.15	    0.00	   0.24	   0.86	    0.41	88.58
22.1116666666667	    0.14	    0.00	   0.23	   0.86	    0.40	88.98
24.55375	    0.13	    0.04	   0.22	   1.03	    0.38	89.36
11.8188888888889	    0.00	    0.12	   0.21	   0.87	    0.37	89.73
14.2983333333333	    0.13	    0.00	   0.21	   4.67	    0.37	90.10

Groups 7  &  40
Average dissimilarity = 77.21

	 Group 7	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.00	    2.81	   5.08	   4.24	    6.58	 6.58
15.4576923076923	    3.00	    0.28	   4.85	   6.29	    6.28	12.86
16.3974358974359	    1.91	    0.00	   3.42	   5.45	    4.43	17.28
8.51615384615385	    1.36	    0.00	   2.45	   0.85	    3.17	20.46
21.405	    0.00	    1.33	   2.44	   2.91	    3.16	23.61
26.7885915492958	    1.36	    0.63	   2.42	   1.09	    3.14	26.75
17.6253333333333	    1.10	    1.38	   2.41	   7.67	    3.12	29.87
9.75530612244898	    1.67	    0.31	   2.38	   4.49	    3.08	32.95
30.8036538461538	    0.00	    1.17	   2.16	   2.53	    2.80	35.75
15.538	    1.16	    0.00	   2.10	   0.85	    2.72	38.46
10.471875	    1.15	    0.00	   2.07	   0.85	    2.68	41.15
23.5177777777778	    0.00	    1.23	   1.96	   0.87	    2.53	43.68
19.7226829268293	    2.53	    3.48	   1.80	   1.19	    2.33	46.01
19.5253846153846	    0.97	    1.57	   1.75	   1.11	    2.27	48.28
11.8472727272727	    0.97	    0.00	   1.75	   0.85	    2.26	50.54
23.2525	    0.00	    1.09	   1.73	   0.87	    2.24	52.78
37.5636363636364	    0.95	    0.00	   1.70	   0.86	    2.20	54.98
38.5471428571429	    0.93	    0.00	   1.65	   0.86	    2.14	57.11
21.5752941176471	    1.14	    0.26	   1.58	   1.86	    2.04	59.16
10.22	    0.86	    0.00	   1.53	   0.86	    1.98	61.14
22.424	    0.00	    0.95	   1.52	   0.87	    1.96	63.10
11.0493181818182	    0.83	    0.10	   1.47	   0.93	    1.91	65.01
15.7421917808219	    1.11	    0.33	   1.39	   8.03	    1.80	66.80
9.776	    0.75	    0.07	   1.36	   0.91	    1.76	68.57
21.3482051282051	    0.73	    1.20	   1.31	   1.09	    1.70	70.27
22.768947368421	    0.00	    0.74	   1.31	   9.16	    1.70	71.97
9.7	    0.71	    0.00	   1.27	   0.85	    1.65	73.62
14.6988	    0.68	    0.08	   1.23	   0.93	    1.60	75.22
20.4546666666667	    0.00	    0.75	   1.19	   0.87	    1.54	76.76
13.8641666666667	    0.66	    0.47	   1.17	   1.85	    1.52	78.28
20.5108620689655	    0.63	    0.00	   1.13	   0.85	    1.47	79.74
21.1221428571429	    0.00	    0.58	   1.08	   1.75	    1.40	81.15
13.261724137931	    0.58	    0.00	   1.03	   0.86	    1.33	82.48
10.692	    0.00	    0.46	   0.92	   0.87	    1.20	83.68
13.797380952381	    0.51	    0.18	   0.91	   1.06	    1.17	84.85
18.2241176470588	    0.00	    0.53	   0.90	   2.79	    1.17	86.02
19.6197619047619	    0.00	    0.46	   0.84	   2.59	    1.09	87.11
22.16	    0.00	    0.48	   0.77	   0.87	    0.99	88.11
13.1813333333333	    0.00	    0.37	   0.74	   0.87	    0.95	89.06
18.7188461538462	    0.00	    0.41	   0.73	   5.62	    0.95	90.00

Groups 6  &  40
Average dissimilarity = 83.98

	 Group 6	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.00	    2.81	   4.31	   4.60	    5.14	 5.14
26.7885915492958	    2.60	    0.63	   3.10	   2.04	    3.69	 8.83
19.7226829268293	    1.60	    3.48	   2.94	   2.36	    3.50	12.33
15.4576923076923	    2.03	    0.28	   2.66	   2.19	    3.16	15.49
17.4094262295082	    1.80	    0.13	   2.55	   1.91	    3.03	18.52
19.5253846153846	    0.00	    1.57	   2.44	   2.91	    2.91	21.43
15.7421917808219	    1.71	    0.33	   2.10	   3.16	    2.50	23.93
21.405	    0.00	    1.33	   2.07	   3.07	    2.46	26.39
17.6253333333333	    0.51	    1.38	   1.97	   1.24	    2.34	28.73
15.6227272727273	    1.30	    0.00	   1.95	   0.86	    2.33	31.06
21.3482051282051	    0.00	    1.20	   1.87	   3.15	    2.23	33.28
30.8036538461538	    0.00	    1.17	   1.83	   2.64	    2.18	35.46
9.75530612244898	    1.51	    0.31	   1.80	   1.56	    2.15	37.61
36.111	    1.14	    0.00	   1.76	   0.86	    2.09	39.70
23.5177777777778	    0.00	    1.23	   1.70	   0.87	    2.02	41.72
8.47375	    1.04	    0.00	   1.57	   0.86	    1.87	43.59
23.2525	    0.00	    1.09	   1.50	   0.87	    1.78	45.37
20.2579411764706	    0.99	    0.00	   1.49	   0.86	    1.77	47.14
13.797380952381	    1.10	    0.18	   1.43	   1.99	    1.71	48.85
16.2865	    0.90	    0.00	   1.37	   6.80	    1.63	50.48
19.6651428571429	    0.89	    0.00	   1.36	   6.07	    1.62	52.10
22.5507692307692	    0.87	    0.00	   1.33	   4.00	    1.58	53.68
18.295	    0.87	    0.00	   1.32	   0.86	    1.57	55.25
22.424	    0.00	    0.95	   1.31	   0.87	    1.56	56.82
21.4994285714286	    0.85	    0.09	   1.28	   0.93	    1.52	58.34
37.0488	    0.82	    0.00	   1.26	   0.86	    1.50	59.84
13.7290677966102	    0.80	    0.08	   1.24	   0.93	    1.47	61.31
16.3974358974359	    0.80	    0.00	   1.24	   0.86	    1.47	62.79
15.538	    0.76	    0.00	   1.15	   0.86	    1.37	64.16
22.6261111111111	    0.74	    0.13	   1.12	   0.98	    1.34	65.49
22.768947368421	    0.00	    0.74	   1.12	  11.09	    1.33	66.82
20.5108620689655	    0.69	    0.00	   1.06	   2.21	    1.26	68.09
20.4546666666667	    0.00	    0.75	   1.03	   0.87	    1.23	69.31
14.6988	    0.66	    0.08	   1.02	   0.94	    1.21	70.53
19.8613793103448	    0.62	    0.00	   0.96	   0.86	    1.14	71.67
23.6841666666667	    0.61	    0.00	   0.91	   0.86	    1.09	72.76
11.8472727272727	    0.58	    0.00	   0.87	   0.86	    1.03	73.80
16.7157142857143	    0.56	    0.00	   0.86	   0.86	    1.03	74.82
24.6694736842105	    0.54	    0.00	   0.81	   0.86	    0.96	75.79
10.692	    0.00	    0.46	   0.77	   0.87	    0.92	76.71
18.2241176470588	    0.51	    0.53	   0.77	   1.98	    0.92	77.63
21.1221428571429	    0.51	    0.58	   0.77	   1.69	    0.92	78.55
13.8641666666667	    0.00	    0.47	   0.76	   1.34	    0.91	79.45
17.8185714285714	    0.49	    0.00	   0.76	   0.86	    0.90	80.36
19.6197619047619	    0.49	    0.46	   0.75	   3.71	    0.89	81.25
22.16	    0.00	    0.48	   0.67	   0.87	    0.79	82.04
20.8413333333333	    0.44	    0.00	   0.66	   0.86	    0.79	82.83
10.471875	    0.42	    0.00	   0.63	   0.86	    0.75	83.58
9.776	    0.42	    0.07	   0.63	   0.97	    0.75	84.33
13.1813333333333	    0.28	    0.37	   0.57	   1.07	    0.68	85.02
10.3228571428571	    0.37	    0.00	   0.57	   0.86	    0.68	85.70
8.394	    0.37	    0.00	   0.57	   0.86	    0.68	86.37
16.9747058823529	    0.37	    0.00	   0.57	   0.86	    0.67	87.05
36.9716666666667	    0.36	    0.00	   0.56	   0.86	    0.67	87.72
8.90476190476191	    0.00	    0.41	   0.56	   0.87	    0.66	88.38
21.5752941176471	    0.63	    0.26	   0.55	   8.31	    0.65	89.03
23.44	    0.00	    0.37	   0.50	   0.87	    0.60	89.63
15.695	    0.00	    0.37	   0.50	   0.87	    0.60	90.23

Groups 23  &  40
Average dissimilarity = 80.91

	Group 23	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.6227272727273	    2.50	    0.00	   3.21	   5.32	    3.97	 3.97
20.361875	    0.36	    2.81	   3.17	   3.25	    3.92	 7.89
15.538	    1.79	    0.00	   2.30	   5.25	    2.84	10.73
19.7226829268293	    1.78	    3.48	   2.22	   2.39	    2.75	13.47
18.295	    1.71	    0.00	   2.20	   3.73	    2.72	16.20
19.5253846153846	    0.00	    1.57	   2.04	   3.02	    2.53	18.72
15.4576923076923	    1.79	    0.28	   1.91	 399.03	    2.36	21.09
17.325	    1.42	    0.00	   1.82	   5.88	    2.25	23.34
17.4094262295082	    1.53	    0.13	   1.82	   2.85	    2.25	25.59
17.6253333333333	    0.48	    1.38	   1.66	   1.18	    2.05	27.64
23.216	    1.25	    0.00	   1.63	   1.98	    2.01	29.66
21.4994285714286	    1.31	    0.09	   1.59	   2.50	    1.96	31.62
21.3482051282051	    0.00	    1.20	   1.57	   3.28	    1.93	33.55
30.8036538461538	    0.00	    1.17	   1.53	   2.73	    1.89	35.44
23.5177777777778	    0.00	    1.23	   1.45	   0.86	    1.79	37.23
11.8472727272727	    1.11	    0.00	   1.43	   3.77	    1.76	38.99
21.405	    0.29	    1.33	   1.34	   2.18	    1.66	40.65
19.6651428571429	    1.01	    0.00	   1.31	   4.30	    1.61	42.26
23.2525	    0.00	    1.09	   1.28	   0.86	    1.58	43.84
16.2865	    0.91	    0.00	   1.17	   3.22	    1.45	45.29
8.47375	    0.96	    0.00	   1.17	   0.86	    1.45	46.74
19.2089189189189	    0.93	    0.04	   1.13	   6.70	    1.40	48.14
22.424	    0.07	    0.95	   1.13	   0.94	    1.39	49.53
20.8027027027027	    0.92	    0.06	   1.10	   5.84	    1.36	50.90
26.7885915492958	    1.34	    0.63	   1.09	   1.20	    1.34	52.24
10.471875	    0.82	    0.00	   1.05	   5.32	    1.30	53.54
20.5108620689655	    0.82	    0.00	   1.05	   9.37	    1.29	54.84
37.5636363636364	    0.79	    0.00	   0.97	   0.86	    1.19	56.03
23.0741666666667	    0.72	    0.00	   0.92	   6.45	    1.13	57.17
20.4546666666667	    0.29	    0.75	   0.91	   1.52	    1.13	58.29
38.5471428571429	    0.72	    0.00	   0.88	   0.86	    1.09	59.38
12.3973333333333	    0.69	    0.00	   0.88	  10.01	    1.09	60.47
14.0566666666667	    0.68	    0.00	   0.88	   9.56	    1.08	61.56
33.664	    0.70	    0.00	   0.86	   0.86	    1.06	62.62
9.915	    0.63	    0.00	   0.81	   3.75	    1.00	63.62
21.1221428571429	    0.00	    0.58	   0.76	   1.83	    0.94	64.56
9.693125	    0.57	    0.07	   0.75	   0.94	    0.93	65.49
12.6674074074074	    0.57	    0.00	   0.74	   2.23	    0.91	66.40
14.6440909090909	    0.56	    0.00	   0.72	   4.03	    0.89	67.29
14.5246153846154	    0.54	    0.00	   0.70	   2.62	    0.86	68.15
24.6694736842105	    0.54	    0.00	   0.69	   2.41	    0.86	69.01
10.7542857142857	    0.53	    0.00	   0.69	   2.76	    0.85	69.86
36.94125	    0.53	    0.00	   0.65	   0.86	    0.80	70.66
10.692	    0.00	    0.46	   0.64	   0.86	    0.79	71.45
22.5507692307692	    0.51	    0.00	   0.63	   0.86	    0.78	72.23
12.7916666666667	    0.46	    0.00	   0.60	   3.82	    0.74	72.97
22.16	    0.17	    0.48	   0.58	   1.19	    0.72	73.69
19.6197619047619	    0.45	    0.46	   0.58	   3.20	    0.71	74.41
21.8233333333333	    0.44	    0.00	   0.57	   8.56	    0.70	75.11
18.7188461538462	    0.44	    0.41	   0.56	   6.26	    0.69	75.80
25.0028571428571	    0.42	    0.00	   0.55	   1.93	    0.68	76.48
24.72	    0.42	    0.00	   0.55	   3.80	    0.68	77.16
9.776	    0.43	    0.07	   0.53	   0.98	    0.65	77.81
19.9726923076923	    0.64	    0.26	   0.52	   1.23	    0.64	78.45
9.75530612244898	    0.40	    0.31	   0.51	   1.47	    0.63	79.08
20.2579411764706	    0.40	    0.00	   0.51	   6.80	    0.63	79.71
15.7421917808219	    0.72	    0.33	   0.51	   2.48	    0.63	80.34
18.2241176470588	    0.33	    0.53	   0.48	   1.44	    0.59	80.93
8.90476190476191	    0.00	    0.41	   0.48	   0.86	    0.59	81.52
23.3945454545455	    0.39	    0.00	   0.47	   0.86	    0.59	82.11
13.1813333333333	    0.74	    0.37	   0.47	   0.98	    0.58	82.68
13.3566666666667	    0.35	    0.00	   0.47	   0.86	    0.58	83.26
15.695	    0.33	    0.37	   0.46	   2.54	    0.57	83.83
37.0736363636364	    0.37	    0.00	   0.45	   0.86	    0.56	84.39
30.8433333333333	    0.36	    0.00	   0.44	   0.86	    0.55	84.94
21.2123809523809	    0.47	    0.14	   0.43	   1.71	    0.54	85.47
23.44	    0.00	    0.37	   0.43	   0.86	    0.53	86.01
19.8613793103448	    0.33	    0.00	   0.41	   0.86	    0.50	86.51
11.0493181818182	    0.40	    0.10	   0.41	   1.31	    0.50	87.01
20.568	    0.31	    0.00	   0.40	   8.53	    0.49	87.50
15.8255555555556	    0.30	    0.00	   0.39	   2.61	    0.48	87.98
22.7275	    0.28	    0.00	   0.37	   0.86	    0.46	88.45
37.6	    0.00	    0.27	   0.37	   0.86	    0.46	88.90
20.18	    0.29	    0.00	   0.36	   5.03	    0.45	89.35
13.8641666666667	    0.45	    0.47	   0.35	   1.19	    0.44	89.79
21.5752941176471	    0.00	    0.26	   0.34	   2.44	    0.42	90.21

Groups 39  &  40
Average dissimilarity = 77.44

	Group 39	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
15.4576923076923	    2.30	    0.28	   2.76	   4.59	    3.57	 3.57
20.361875	    0.83	    2.81	   2.75	   3.97	    3.55	 7.12
37.5636363636364	    1.77	    0.00	   2.43	   8.47	    3.14	10.26
26.7885915492958	    2.14	    0.63	   2.40	   1.18	    3.09	13.36
19.7226829268293	    1.81	    3.48	   2.36	   1.97	    3.05	16.40
16.3974358974359	    1.68	    0.00	   2.31	   2.63	    2.98	19.38
33.6365517241379	    1.66	    0.00	   2.29	   7.23	    2.95	22.34
19.5253846153846	    0.00	    1.57	   2.20	   3.00	    2.84	25.18
38.5183870967742	    1.74	    0.25	   2.09	   3.28	    2.69	27.87
8.47375	    1.43	    0.00	   1.96	   2.11	    2.53	30.40
21.405	    0.00	    1.33	   1.86	   3.17	    2.41	32.81
17.6253333333333	    0.71	    1.38	   1.81	   1.89	    2.34	35.15
20.5108620689655	    1.26	    0.00	   1.74	   9.74	    2.24	37.39
21.3482051282051	    0.00	    1.20	   1.69	   3.25	    2.18	39.57
15.538	    1.13	    0.00	   1.55	   1.87	    2.00	41.57
23.5177777777778	    0.00	    1.23	   1.55	   0.87	    2.00	43.57
23.2525	    0.00	    1.09	   1.37	   0.87	    1.76	45.33
19.6651428571429	    0.91	    0.00	   1.25	   3.32	    1.61	46.94
37.0488	    0.89	    0.00	   1.23	   8.90	    1.59	48.53
22.424	    0.00	    0.95	   1.20	   0.87	    1.55	50.08
28.0072727272727	    0.86	    0.16	   1.19	   0.99	    1.53	51.61
19.2089189189189	    0.87	    0.04	   1.14	   4.44	    1.47	53.08
21.5752941176471	    0.99	    0.26	   0.99	   9.50	    1.28	54.36
20.4546666666667	    0.00	    0.75	   0.94	   0.87	    1.22	55.58
21.1221428571429	    0.68	    0.58	   0.93	   2.39	    1.20	56.78
19.8613793103448	    0.66	    0.00	   0.90	   5.12	    1.17	57.95
20.8413333333333	    0.65	    0.00	   0.90	   3.05	    1.16	59.11
36.111	    0.64	    0.00	   0.88	   0.86	    1.13	60.24
22.5507692307692	    0.63	    0.00	   0.86	   0.86	    1.11	61.35
20.8027027027027	    0.68	    0.06	   0.86	   3.02	    1.11	62.46
19.6197619047619	    1.06	    0.46	   0.81	   2.02	    1.05	63.50
15.2082352941176	    0.58	    0.00	   0.79	   3.45	    1.03	64.53
16.2865	    0.57	    0.00	   0.79	   3.29	    1.02	65.55
17.9564705882353	    0.57	    0.00	   0.79	   2.52	    1.01	66.56
19.0516666666667	    0.55	    0.00	   0.76	   2.24	    0.98	67.54
17.4094262295082	    0.66	    0.13	   0.75	   1.57	    0.97	68.51
22.768947368421	    0.19	    0.74	   0.75	   2.50	    0.97	69.48
14.6988	    0.60	    0.08	   0.73	   2.74	    0.94	70.42
9.7	    0.53	    0.00	   0.72	   2.38	    0.93	71.36
10.692	    0.00	    0.46	   0.69	   0.87	    0.90	72.25
22.16	    0.00	    0.48	   0.61	   0.87	    0.78	73.04
13.8641666666667	    0.07	    0.47	   0.58	   1.14	    0.75	73.79
18.7188461538462	    0.00	    0.41	   0.56	   6.75	    0.72	74.51
16.7157142857143	    0.41	    0.00	   0.56	   2.99	    0.72	75.24
8.90476190476191	    0.38	    0.41	   0.56	   0.91	    0.72	75.95
19.14	    0.40	    0.00	   0.55	   0.86	    0.71	76.66
13.1813333333333	    0.04	    0.37	   0.55	   0.95	    0.71	77.37
16.9747058823529	    0.40	    0.00	   0.54	   2.16	    0.70	78.07
24.5908333333333	    0.46	    0.16	   0.54	   1.23	    0.69	78.77
15.11	    0.37	    0.00	   0.50	   2.18	    0.65	79.42
34.2623076923077	    0.36	    0.00	   0.50	   0.86	    0.64	80.06
30.8036538461538	    0.90	    1.17	   0.49	   1.18	    0.64	80.69
15.375625	    0.35	    0.00	   0.49	   2.30	    0.63	81.32
14.0566666666667	    0.34	    0.00	   0.46	   1.53	    0.60	81.92
15.695	    0.03	    0.37	   0.46	   0.96	    0.60	82.52
23.44	    0.00	    0.37	   0.46	   0.87	    0.59	83.11
19.9726923076923	    0.44	    0.26	   0.45	   1.31	    0.58	83.69
17.325	    0.32	    0.00	   0.44	   2.24	    0.57	84.25
20.568	    0.30	    0.00	   0.41	   0.86	    0.53	84.78
37.6	    0.00	    0.27	   0.40	   0.87	    0.51	85.29
13.261724137931	    0.28	    0.00	   0.39	   2.28	    0.50	85.80
24.55375	    0.30	    0.04	   0.36	   1.21	    0.47	86.27
8.30714285714286	    0.00	    0.24	   0.36	   0.87	    0.47	86.73
24.26	    0.24	    0.06	   0.33	   1.02	    0.43	87.16
18.2241176470588	    0.36	    0.53	   0.32	   1.41	    0.41	87.58
21.4994285714286	    0.23	    0.09	   0.32	   1.11	    0.41	87.99
24.325	    0.23	    0.00	   0.31	   0.86	    0.40	88.39
16.8514285714286	    0.23	    0.00	   0.31	   0.86	    0.40	88.80
23.3945454545455	    0.22	    0.00	   0.31	   0.86	    0.40	89.19
9.75530612244898	    0.40	    0.31	   0.31	   2.55	    0.40	89.59
8.54566666666667	    0.00	    0.20	   0.30	   0.87	    0.38	89.97
22.861	    0.16	    0.22	   0.30	   1.13	    0.38	90.36

Groups 30  &  40
Average dissimilarity = 71.59

	Group 30	Group 40	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
20.361875	    0.28	    2.81	   3.86	   3.47	    5.39	 5.39
15.4576923076923	    2.76	    0.28	   3.73	   6.50	    5.21	10.59
16.3974358974359	    1.78	    0.00	   2.67	   7.88	    3.73	14.33
21.405	    0.00	    1.33	   2.04	   3.04	    2.85	17.17
17.6253333333333	    0.77	    1.38	   1.98	   2.40	    2.77	19.94
37.0488	    1.26	    0.00	   1.89	   7.18	    2.64	22.57
21.5752941176471	    1.46	    0.26	   1.82	   2.25	    2.55	25.12
37.5636363636364	    1.18	    0.00	   1.70	   0.86	    2.37	27.49
38.5183870967742	    1.16	    0.25	   1.67	   1.02	    2.34	29.83
23.5177777777778	    0.00	    1.23	   1.67	   0.86	    2.34	32.16
19.7226829268293	    2.55	    3.48	   1.59	   1.29	    2.23	34.39
33.6365517241379	    1.10	    0.00	   1.58	   0.86	    2.21	36.60
20.5108620689655	    1.01	    0.00	   1.52	   5.70	    2.13	38.73
23.2525	    0.00	    1.09	   1.48	   0.86	    2.06	40.80
19.5253846153846	    0.93	    1.57	   1.38	   1.11	    1.93	42.72
22.424	    0.00	    0.95	   1.30	   0.86	    1.81	44.53
19.6651428571429	    0.86	    0.00	   1.29	   7.26	    1.80	46.34
9.693125	    0.78	    0.07	   1.22	   0.91	    1.70	48.04
34.2623076923077	    0.84	    0.00	   1.21	   0.86	    1.68	49.73
21.3482051282051	    0.82	    1.20	   1.20	   1.52	    1.68	51.40
17.4094262295082	    0.91	    0.13	   1.19	   3.35	    1.66	53.06
15.538	    0.81	    0.00	   1.17	   0.86	    1.63	54.69
16.2865	    0.74	    0.00	   1.12	   7.22	    1.56	56.25
26.7885915492958	    0.75	    0.63	   1.12	   0.99	    1.56	57.82
14.6988	    0.80	    0.08	   1.11	   3.53	    1.55	59.36
22.768947368421	    0.00	    0.74	   1.10	   9.80	    1.54	60.90
15.2082352941176	    0.72	    0.00	   1.10	   3.70	    1.53	62.43
17.9564705882353	    0.70	    0.00	   1.06	   6.45	    1.48	63.91
19.2089189189189	    0.75	    0.04	   1.06	   2.63	    1.48	65.39
20.4546666666667	    0.00	    0.75	   1.02	   0.86	    1.42	66.81
8.90476190476191	    0.68	    0.41	   1.00	   1.12	    1.40	68.22
11.8188888888889	    0.63	    0.12	   0.97	   1.06	    1.36	69.58
14.0566666666667	    0.65	    0.00	   0.97	   3.94	    1.36	70.93
19.8613793103448	    0.56	    0.00	   0.84	   3.24	    1.17	72.10
19.6197619047619	    0.99	    0.46	   0.77	   2.70	    1.07	73.17
10.692	    0.00	    0.46	   0.76	   0.86	    1.07	74.24
20.8027027027027	    0.50	    0.06	   0.67	   3.81	    0.93	75.17
8.47375	    0.46	    0.00	   0.67	   0.86	    0.93	76.11
22.16	    0.00	    0.48	   0.66	   0.86	    0.92	77.02
13.1813333333333	    0.00	    0.37	   0.61	   0.86	    0.85	77.87
20.8413333333333	    0.42	    0.00	   0.60	   0.86	    0.84	78.71
21.1221428571429	    0.39	    0.58	   0.60	   1.17	    0.83	79.55
